"","GEOID","ICEwbinc","cntyPov"
"48","28065",-0.236825790452573,0.270229681978799
"49","28085",-0.0173072425352771,0.220194862710363
"50","28123",-0.0993770963104935,0.28972429289867
"51","28159",-0.0727420227149811,0.229936376827771
"52","28163",-0.211877085970768,0.324699155073824
"53","28009",-0.0303330036267722,0.233696317141808
"54","28037",-0.06491344873502,0.165056150430922
"55","28061",-0.138714499252616,0.23170954205437
"56","28067",-0.0107370630499717,0.213982607656217
"57","28095",-0.0131738232571388,0.180212814127236
"58","28133",-0.293717964000477,0.314752780383224
"59","28155",-0.0161077369949828,0.254851627477154
"60","28001",-0.230138435764042,0.343301642178047
"61","28025",-0.165054803352676,0.233242730396431
"62","28031",-0.0571092140123639,0.243680485338726
"63","28053",-0.330495111952066,0.380743723353861
"64","29195",0.105816398037842,0.163191254822708
"65","29123",0.109756097560976,0.15577213913628
"66","29229",0.0739166209544707,0.248786746248675
"67","29217",0.124235006119951,0.136461731493099
"68","29147",0.116495468277946,0.233429246737232
"69","29041",0.159050017992083,0.119266055045872
"70","29079",0.112923462986198,0.16346450220898
"71","29141",0.113475177304965,0.230122130441393
"72","29223",0.0668135095447871,0.240553770842894
"73","29017",0.110944527736132,0.17011154855643
"74","29031",0.161206837839679,0.170428067372345
"75","29205",0.122000813338756,0.150466966447596
"76","29225",0.148266152934203,0.168444191158512
"77","29005",0.143712574850299,0.102494681879714
"78","29013",0.181330152102595,0.123451382805656
"79","29015",0.100666918333963,0.191422314799979
"80","29035",0.134404057480981,0.171869918699187
"81","29057",0.118062239332692,0.22472972972973
"82","29115",0.121152328334649,0.150265516096913
"83","29091",0.104572289913327,0.221962557471994
"84","29101",0.161241787451728,0.154006498681871
"85","29105",0.10298572046733,0.149704361735554
"86","29125",0.128395061728395,0.162352406902816
"87","29161",0.14368501789671,0.223078400307264
"88","29165",0.311579001890555,0.0685615478273325
"89","29187",0.144239261340827,0.162616413210057
"90","29003",0.230351109152343,0.086445042725038
"91","29033",0.134009009009009,0.15718219366682
"92","29061",0.143764627214978,0.12989588497769
"93","29103",0.108936725375082,0.191522357198242
"94","29127",0.113565217391304,0.185283296541575
"95","29151",0.168198709172697,0.0715572908845172
"96","29181",0.0649980597594102,0.268554109994086
"97","29219",0.218443427076521,0.133353151010702
"98","29007",0.0841552315608919,0.152827456991995
"99","29043",0.198732996752098,0.101526250794298
"100","29077",0.142715486863455,0.179030852298824
"101","29081",0.0711473565804275,0.185781193707217
"102","29185",0.122879301987397,0.175723437154849
"103","29001",0.115736360769473,0.264381559718347
"104","29199",0.121428571428571,0.157597321054835
"105","29211",0.102575896964121,0.175724048161406
"106","29045",0.151937457511897,0.133323335332933
"107","29099",0.242745251383409,0.102753483226558
"108","29111",0.13595326606479,0.155239327296248
"109","29143",0.0318654266958424,0.230742639857118
"110","29157",0.151873767258383,0.0817054346090382
"111","29173",0.168331668331668,0.124739712444224
"112","29177",0.208992601024474,0.148279531748847
"113","29189",0.204761774960537,0.0965312007853885
"114","29209",0.16470679853594,0.126317819490872
"115","29009",0.126485504503823,0.210185979971388
"116","29019",0.179610332061123,0.182853899692326
"117","29039",0.112013828867761,0.184979948960992
"118","29055",0.112319223054998,0.195378239209612
"119","29093",0.0895091434071222,0.209288176840397
"120","29117",0.123767426045563,0.164299173793303
"121","29135",0.177702955480733,0.132241036539384
"122","29149",0.0754585558393313,0.23895332119237
"123","29069",0.0510179447976181,0.27054169202678
"124","29159",0.116449971735444,0.171844050437219
"125","29186",0.244743481917578,0.146320641966877
"126","29175",0.115730202467953,0.154520620373634
"127","29071",0.202206964198136,0.10838695690734
"128","29089",0.161843214386063,0.149952244508118
"129","29095",0.0956756163918303,0.151609425354215
"130","29131",0.138514891880865,0.178978197201432
"131","29169",0.0994942100359377,0.144315104950128
"132","29171",0.104270660011093,0.181300126635711
"133","29213",0.0972458195475275,0.17242094544906
"134","29215",0.104499425827331,0.242687159147248
"135","29021",0.142169179229481,0.172444224795256
"136","29025",0.138783269961977,0.149298366689671
"137","29027",0.170781893004115,0.116322471330698
"138","29037",0.256845147550958,0.0983682661346082
"139","29049",0.211229618732377,0.108512675772391
"140","29053",0.137367766023647,0.118635596926345
"141","29059",0.107628338397569,0.150452279859701
"142","29075",0.107266435986159,0.17401356350185
"143","29085",0.0810945273631841,0.174232598357112
"144","29113",0.224997331625574,0.126469996525047
"145","29133",-0.0234126984126984,0.250125229587577
"146","29137",0.081773127753304,0.140830206378987
"147","29145",0.163912340578408,0.138594466016021
"148","29153",0.0627413127413127,0.262728675336125
"149","29163",0.133533834586466,0.139872279744559
"150","29183",0.344067808328091,0.0561828957089934
"151","30017",0.217222335856003,0.0978805733884443
"152","30041",0.152374880459037,0.193758208768528
"153","30075",0.163849154746424,0.104060913705584
"154","30067",0.18502145364712,0.124867790704909
"155","30085",0.13339670468948,0.282873636946761
"156","30005",0.071551724137931,0.296402660217654
"157","30051",0.121896162528217,0.142604074402126
"158","30083",0.251724905408413,0.0538413933339227
"159","30099",0.183434343434343,0.132833333333333
"160","30101",0.136459430979979,0.15034965034965
"161","30025",0.250384024577573,0.0972222222222222
"162","30019",0.176401869158879,0.0416666666666667
"163","30045",0.131094257854821,0.137365453613532
"164","30093",0.158860007916612,0.190875535213347
"165","30023",0.142671854734112,0.192167470304598
"166","30043",0.281053105310531,0.0876151131766933
"167","30055",0.103693181818182,0.0773549594510293
"168","30107",0.0901339829476248,0.172495274102079
"169","30087",0.169049888782968,0.18733538191396
"170","30011",0.184,0.133487654320988
"171","30021",0.250755287009063,0.0960648148148148
"172","30007",0.220247933884298,0.069072699015714
"173","30047",0.150223647565195,0.210914051841746
"174","30073",0.182119205298013,0.199562510516574
"175","30111",0.233217993079585,0.0991198155185293
"176","30081",0.158580780921206,0.142558055588978
"177","30105",0.181897555296857,0.0905527774023517
"178","30027",0.193366834170854,0.138422667388558
"179","30061",0.0623896409652737,0.169756802311582
"180","30069",0.240641711229947,0.0835322195704057
"181","30089",0.0898445386634363,0.19497132774592
"182","30029",0.201296664226707,0.11726841345162
"183","30109",0.142857142857143,0.158033362598771
"184","30059",0.120160213618158,0.150360453141092
"185","30009",0.212535864047672,0.101453432778734
"186","30071",0.1,0.148595367175949
"187","31001",0.19315499606609,0.130417335473515
"188","31109",0.223244133522496,0.131294745783279
"189","31011",0.213157894736842,0.0606875360092184
"190","31149",0.204472843450479,0.0744186046511628
"191","31007",0.218637992831541,0.0965417867435159
"192","31163",0.128129602356406,0.114026236125126
"193","31147",0.161452810180276,0.132210311383359
"194","31093",0.176602086438152,0.105131414267835
"195","31089",0.17880496054115,0.0843349557961657
"196","31065",0.162931839402428,0.108588562861426
"197","31073",0.228050171037628,0.0510875063227112
"198","31151",0.136605558840923,0.13542215862017
"199","31153",0.338688600199862,0.0539803491345342
"200","31173",0.131034482758621,0.282874183470605
"201","31177",0.3264,0.081040293777353
"202","31015",0.161683277962348,0.106340489266101
"203","31031",0.109119251753702,0.104608375678991
"204","31053",0.159199424422788,0.136603731175545
"205","31059",0.20597609561753,0.0997940460587905
"206","31069",0.138920780711825,0.0906593406593407
"207","31091",0.109717868338558,0.170471841704718
"208","31123",0.161453077699294,0.0874223269766445
"209","31127",0.209245742092457,0.1235920382657
"210","31159",0.26561552456034,0.0751197700415203
"211","31171",0.219178082191781,0.106976744186047
"212","31043",0.149141630901288,0.16555033489953
"213","31181",0.170506912442396,0.110374639769452
"214","31003",0.138317757009346,0.125716104392107
"215","31023",0.196624222682855,0.0748066438443007
"216","31035",0.162393162393162,0.114047968673519
"217","31041",0.14919521254643,0.112488174077578
"218","31067",0.18089519650655,0.0983397190293742
"219","31081",0.255474452554745,0.0492003553976011
"220","31099",0.228187919463087,0.105572755417957
"221","31101",0.162330905306972,0.117250841960833
"222","31119",0.187596464150414,0.158147854901616
"223","31135",0.24,0.0553814002089864
"224","31155",0.283569541196253,0.0844052608758491
"225","31179",0.199617172545803,0.141521043563869
"226","31103",0.208588957055215,0.0606060606060606
"227","31107",0.155144256940664,0.109128429230396
"228","31111",0.215215215215215,0.12178352818311
"229","31139",0.192002643754131,0.0725633319021039
"230","31165",0.16580310880829,0.106635071090047
"231","31025",0.303248375812094,0.0643026941362916
"232","31051",0.172652531371701,0.124911660777385
"233","31057",0.167630057803468,0.102577059120768
"234","31077",0.170212765957447,0.0952380952380952
"235","31079",0.187844337560122,0.129911174689777
"236","31131",0.218071915685059,0.111810821231204
"237","31145",0.184346265978919,0.0973519499277805
"238","31045",0.124482473088601,0.143697264126822
"239","31033",0.204781235904375,0.100071920271242
"240","31047",0.182394131377126,0.131392469905234
"241","31175",0.176630434782609,0.105873821609862
"242","31117",0.12807881773399,0.169603524229075
"243","31125",0.177231565329884,0.113141862489121
"244","31167",0.213692946058091,0.0883987203232867
"245","31083",0.136094674556213,0.112488928255093
"246","31009",0.142201834862385,0.125
"247","31019",0.21993216801461,0.140743444928812
"248","31049",0.146844660194175,0.101621621621622
"249","31087",0.130686517783292,0.126618705035971
"250","31141",0.216923076923077,0.0825527471515003
"251","31169",0.160753394656154,0.0843984581050923
"252","31013",0.197667152676526,0.11867990439419
"253","32001",0.196455850901314,0.12800749478346
"254","32005",0.245833130861558,0.0932963009720995
"255","32027",0.161924469736161,0.151244416081685
"256","32009",0.0682819383259912,0.0717213114754098
"257","32013",0.27220538988997,0.115250988379058
"258","32021",0.0897832817337461,0.236060329067642
"259","32033",0.194956078209124,0.10865093768905
"260","32007",0.326436001809136,0.119104576307447
"261","32017",0.142087212150906,0.067573402417962
"262","32023",0.116402399828584,0.161598589752511
"263","32029",0.236545682102628,0.079449961802903
"264","32031",0.229789677535579,0.121700586587347
"265","32003",0.138177547092664,0.141489797916309
"266","32510",0.172610302301768,0.136568589988536
"267","32019",0.183408028059236,0.116453637876267
"268","33005",0.254460899106171,0.0991653640017865
"269","33013",0.322217035769237,0.0722970084721414
"270","33009",0.267524171270718,0.099197999206416
"271","33015",0.438745869643021,0.0469426326467226
"272","33001",0.291361817373378,0.0865742136468697
"273","33019",0.221758737316798,0.107779769767881
"274","33011",0.348869346733668,0.0808676884408382
"275","33017",0.297622971080168,0.0997696782219831
"276","33007",0.159183673469388,0.127504307577959
"277","33003",0.252539155196963,0.0960047451595136
"278","34025",0.408899663921599,0.0742906652847056
"279","34037",0.420100822698225,0.0510372825539224
"280","34011",0.116938033512488,0.17589470403219
"281","34013",0.0724419650126371,0.164379137736154
"282","34029",0.299928974119945,0.107483677403574
"283","34015",0.34039603392391,0.0741521731553449
"284","34033",0.235486029780827,0.130045782821769
"285","34031",0.220180851713814,0.166871840540611
"286","34007",0.192286730997339,0.125641486810552
"287","34003",0.356264172251803,0.0703318452947349
"288","34041",0.351970979443773,0.0778499761108457
"289","34017",0.175007536340823,0.163000401001748
"290","34005",0.312950161937449,0.0648067147961251
"291","34027",0.467683088625509,0.0464299063885021
"292","35039",NA,NA
"293","35047",0.0668614948636203,0.276668934754668
"294","35057",0.0902189265536723,0.257845292824305
"295","35035",0.108246761574965,0.212401881310497
"296","35006",0.0685759033448932,0.265123577873676
"297","35019",0.0769230769230769,0.145287604644883
"298","35003",0.053584359160029,0.229461756373938
"299","35017",0.108389569274348,0.217851408553496
"300","35029",0.0587257617728532,0.30163248221013
"301","35031",0.0511948755851195,0.359792315680166
"302","35055",0.124598004452874,0.194091020308295
"303","35007",0.107784431137725,0.237638062871708
"304","35015",0.240312264860798,0.153156657178721
"305","35033",0.0612377850162866,0.193413830954995
"306","35037",0.116993464052288,0.220586460721612
"307","35027",0.162635956493922,0.162433917279983
"308","35025",0.192819028669621,0.165874531752025
"309","35049",0.246207964887368,0.127568446363189
"310","35051",0.0888971545471453,0.248544765776587
"311","35053",0.111648351648352,0.291107738998483
"312","35013",0.136792635533808,0.276583168482017
"313","36095",0.209491201528784,0.131776731135384
"314","36067",0.204914235228203,0.146326287652463
"315","36019",0.210957158783246,0.153104675840351
"316","36099",0.185771335601242,0.124161498544488
"317","36079",0.471116595402761,0.0531570647387716
"318","36033",0.16733025984912,0.181985743154716
"319","36069",0.264846678408526,0.0961467786164589
"320","36081",0.116635054425243,0.129900450656621
"321","36101",0.177214244829903,0.139766425810788
"322","36041",0.186832740213523,0.0693679806210086
"323","36115",0.193635719938356,0.120456214038143
"324","36013",0.141158791752264,0.187327712669063
"325","36047",0.0697413698814542,0.211409109400377
"326","36061",0.28863009524714,0.166130584556547
"327","36107",0.258069343976054,0.10477895776735
"328","36011",0.213753159898883,0.116859544734975
"329","36073",0.158880793485581,0.143121128520119
"330","36091",0.363149260726916,0.0617403834106002
"331","36087",0.337083145842708,0.142884888277694
"332","36021",0.246682248544151,0.119042787079317
"333","36049",0.187365748877172,0.140685995830965
"334","36063",0.182312863475077,0.134451559555402
"335","36119",0.335670194511303,0.0922195869606364
"336","36025",0.15937992643195,0.162254879236011
"337","36031",0.214132901134522,0.0946696675308396
"338","36057",0.151792524790236,0.199310088407833
"339","36059",0.411719418114236,0.0571725742725285
"340","36085",0.292876402330396,0.128244516182789
"341","36097",0.174835706462212,0.138658799500738
"342","36109",0.228856227432233,0.196058660751297
"343","36017",0.160894450911913,0.142968339118544
"344","36023",0.195250212044105,0.154634080596613
"345","36045",0.160815402038505,0.142433371958285
"346","36065",0.174761703734975,0.161364260225089
"347","36103",0.415997754010914,0.0711624982190024
"348","36121",0.189440404679102,0.109376670586977
"349","36015",0.17438105489774,0.148247012444543
"350","36075",0.20563955509211,0.179401233427468
"351","36077",0.196595347257599,0.153635390393932
"352","36117",0.195293666447513,0.113038431057384
"353","36001",0.228168052822043,0.119729537903439
"354","36007",0.162925923098455,0.169946439413653
"355","36029",0.16963648036468,0.145437466692342
"356","36053",0.238184892031046,0.0989678569809439
"357","36105",0.19709573323772,0.14664113830769
"358","37121",0.104228894827857,0.140413302312851
"359","36037",0.208057092183607,0.113574423480084
"360","36071",0.28876127973749,0.11816570825339
"361","37079",-0.0776966524314644,0.256560236114838
"362","37041",-0.0698529411764706,0.195675675675676
"363","37027",0.0945572804810701,0.166395650500863
"364","37035",0.140149593283032,0.132348260968402
"365","37049",0.0656700349881334,0.152573755063628
"366","37065",-0.191568012727528,0.236466423024212
"367","37085",0.0705318724215943,0.169541657793237
"368","37089",0.183467616660798,0.106263922302415
"369","37095",0.0118711136235161,0.223062381852552
"370","37119",0.153053183528024,0.126547374540191
"371","37131",-0.190774223458507,0.218558838776568
"372","37159",0.0915087665627808,0.165347002688569
"373","37181",-0.127981488074048,0.239153318077803
"374","37053",0.245565628695309,0.100031235358426
"375","37179",0.294538681567219,0.0890029666166273
"376","37067",0.0843030984763268,0.176235896725964
"377","37127",0.00961328976034858,0.155086026063234
"378","37017",-0.111540664375716,0.259807750075098
"379","37055",0.212486237937957,0.0824211385316712
"380","37185",-0.133676092544987,0.1920012579935
"381","37195",-0.0427041832669323,0.214869506355454
"382","37015",-0.206243731193581,0.229614670887458
"383","37073",0.0605316059861514,0.11053089643168
"384","37075",0.0650851581508516,0.180911680911681
"385","37117",-0.115616091225847,0.182470258922323
"386","37115",0.157477520113583,0.176328858730393
"387","37137",0.0633408071748879,0.141250936953444
"388","37143",0.00439263389085994,0.154581013991274
"389","37149",0.145020448767547,0.0945952652737109
"390","37151",0.113559715208508,0.157705356953131
"391","37157",0.0628477729093304,0.180373862991127
"392","37169",0.102839084032743,0.135967717038964
"393","37187",-0.184111965306525,0.234880803011292
"394","37029",0.16762252346194,0.112185316358763
"395","37043",0.080600553141051,0.157626332869726
"396","37051",-0.0269253644970985,0.182096863395749
"397","37071",0.106081429307679,0.156097469575889
"398","37081",0.0607701831490991,0.159487797172419
"399","37099",0.130272803749549,0.193512304250559
"400","37125",0.185705119979469,0.125592868637249
"401","37155",-0.0735713198024756,0.281187173107587
"402","37167",0.111143905215668,0.143212046441669
"403","37183",0.258907856122182,0.0975150870759338
"404","37199",0.126047014320454,0.191958421383289
"405","37037",0.242962807165142,0.119481536253317
"406","37111",0.0962084516452313,0.171287780729841
"407","37101",0.148807219227447,0.133257577759573
"408","37103",-0.0715494319555233,0.26162610046608
"409","37145",0.0266133130081301,0.176540467951036
"410","37019",0.160144580090731,0.128797093499328
"411","37009",0.116899618805591,0.179501720161809
"412","37013",0.0353945666235446,0.191905139016716
"413","37107",-0.0842524112278881,0.229529289824511
"414","37161",0.0709812108559499,0.179631274308639
"415","37109",0.190587720941852,0.143831962382601
"416","37133",0.0777023335674705,0.137714674571228
"417","37135",0.26728093053361,0.133797206140118
"418","37163",-0.0225602243276543,0.240673963685101
"419","37197",0.115225271879855,0.152559635486465
"420","37011",0.114771519659936,0.144473332864872
"421","37023",0.105964467005076,0.180689655172414
"422","37033",-0.00801317233809001,0.195739807604214
"423","37059",0.186011625726608,0.137025749322071
"424","37061",-0.00762132133510858,0.240759138090507
"425","37063",0.0850183078966981,0.159784382403747
"426","37105",0.0653513612950699,0.161231975928462
"427","37129",0.1579627493699,0.173015602784667
"428","37191",0.00699852553319627,0.214241901793707
"429","37165",-0.14954625181118,0.276781609195402
"430","37083",-0.158126539117257,0.252111864204647
"431","37001",0.0868418176993084,0.168188629465029
"432","38013",0.330672748004561,0.0659090909090909
"433","38061",0.25564142194745,0.10071371927042
"434","38105",0.375319459656809,0.068643074055143
"435","38007",0.47012987012987,0.0856236786469345
"436","38043",0.203791469194313,0.1
"437","38019",0.324697754749568,0.10016111707841
"438","38037",0.235831809872029,0.117950925527335
"439","38067",0.269811320754717,0.0696276751685723
"440","38091",0.288439955106622,0.0598111227701994
"441","38041",0.204819277108434,0.0946843853820598
"442","38045",0.237727523441809,0.116354556803995
"443","38059",0.302600472813239,0.0811506940960027
"444","38017",0.234674213327943,0.10729378157609
"445","38025",0.371966019417476,0.0888940737284181
"446","38029",0.160025706940874,0.102183141297756
"447","38051",0.155656795747912,0.0810385523210071
"448","38063",0.170385395537525,0.105244632171771
"449","38077",0.22396449704142,0.094101309350615
"450","38079",0.0579991375592928,0.2927168917978
"451","38099",0.205949184052882,0.0959332638164755
"452","38001",0.303059273422562,0.0833697075512876
"453","38009",0.256769983686786,0.101342710997442
"454","38003",0.231465093411996,0.1049766718507
"455","38027",0.171102661596958,0.136912751677852
"456","38035",0.20162171107066,0.172307179339507
"457","38053",0.365221851756861,0.135226450004022
"458","38057",0.361426256077796,0.0707507507507508
"459","38055",0.246018924532656,0.0817796610169492
"460","38069",0.176045431078988,0.171117705242334
"461","38073",0.229826784959865,0.0584952857417741
"462","38085",0.0648648648648649,0.364889705882353
"463","38011",0.2689556509299,0.0775392502403076
"464","38033",0.190420560747664,0.0652054794520548
"465","38047",0.212910532276331,0.0751351351351351
"466","38095",0.197876447876448,0.12234762979684
"467","38093",0.195361678630591,0.118236472945892
"468","38023",0.320822162645219,0.136523266022827
"469","38031",0.247916666666667,0.0720973782771536
"470","38081",0.257360959651036,0.0383101548150092
"471","38087",0.221884498480243,0.0553977272727273
"472","38089",0.333909465020576,0.0881455943777763
"473","39053",0.133767792831418,0.225098787300722
"474","39077",0.168853893263342,0.135884156375037
"475","39009",0.12789566755084,0.306399643969737
"476","39001",0.137517305029995,0.226356138502343
"477","39103",0.329120241922461,0.0643495587816681
"478","39159",0.355417988335209,0.0692127765635185
"479","39021",0.175027943980538,0.110339730221999
"480","39125",0.156370656370656,0.102713696943746
"481","39057",0.276931779959025,0.121779844525496
"482","39049",0.14290016683112,0.163030849511776
"483","39101",0.13645596360091,0.15967473664757
"484","39115",0.0922401171303075,0.191151054268925
"485","39169",0.185317506050478,0.123893568420301
"486","39175",0.170780079330101,0.0950804597701149
"487","39017",0.239882511249693,0.13019005708003
"488","39067",0.144032258064516,0.169927221740001
"489","39083",0.189974293059126,0.142337788241812
"490","39139",0.121775907329472,0.142640658314391
"491","39163",0.118567794952064,0.209363209363209
"492","39063",0.211590930473234,0.116190527990427
"493","39045",0.267650857429863,0.0944083954177682
"494","39039",0.172812725958062,0.107505665911212
"495","39069",0.200090375056484,0.0967898469578201
"496","39081",0.119138983298615,0.180649264033006
"497","39137",0.266847990329405,0.0674026901559338
"498","39027",0.180329871716555,0.130286645433672
"499","39047",0.150732788002727,0.169936505671684
"500","39129",0.242345904298459,0.117479164288161
"501","39091",0.195400450305564,0.133756538066074
"502","39153",0.151155380261604,0.130622850362716
"503","39143",0.148798913504796,0.135607235142119
"504","39149",0.214718661159685,0.0910525878541165
"505","27033",0.164742268041237,0.124730021598272
"506","27139",0.440218511647083,0.0580863591062985
"507","27039",0.299961094540267,0.0551774785801714
"508","27157",0.264675941635562,0.059522690970591
"509","27117",0.163963064636885,0.113282985339849
"510","27035",0.202480887423175,0.105234720147475
"511","27107",0.182636887608069,0.103394337556703
"512","27171",0.372856961435889,0.0445605642814704
"513","27103",0.232689590202544,0.0955456570155902
"514","27041",0.244037816407441,0.0828949161782745
"515","27051",0.17,0.103971365263337
"516","27069",0.1988365943945,0.105828953655041
"517","27079",0.271289313959904,0.087704740601775
"518","27087",0.113519091847265,0.208744186046512
"519","27025",0.36170530295493,0.0560204599732967
"520","27127",0.188461538461538,0.11416928318525
"521","27173",0.182713085234094,0.134362374391381
"522","27153",0.170511126917996,0.133316741330679
"523","27007",0.157952637369,0.184546996013015
"524","27013",0.206415079703681,0.18088487699447
"525","27055",0.227111600048894,0.0763873775843308
"526","27073",0.180470512407348,0.0852024687641126
"527","27077",0.125552050473186,0.0924347362812999
"528","27111",0.204986378271279,0.0921440606571188
"529","27161",0.1918675104349,0.0920769666100736
"530","27137",0.201473541637476,0.150497460661061
"531","27003",0.330986692734612,0.06090885318302
"532","27145",0.217299757178516,0.130518747201786
"533","27081",0.179757085020243,0.103654124457308
"534","27089",0.212411705348133,0.0754676413674479
"535","27095",0.183997632202052,0.12096870402036
"536","27163",0.413504464285714,0.0467633253029434
"537","27017",0.223729318825458,0.120483337721993
"538","27065",0.185455109319274,0.107342479674797
"539","27071",0.159180740208408,0.163933101720934
"540","27125",0.20816085156712,0.0978862606945143
"541","27097",0.189798339264531,0.109471548464447
"542","27131",0.254892601431981,0.107048656902894
"543","27147",0.240791833356325,0.100824069465184
"544","27001",0.128484377025801,0.129584508848423
"545","27043",0.167457072771872,0.116230831913475
"546","27101",0.215018908698001,0.0739072202605625
"547","27067",0.200670698844242,0.105410247223217
"548","27075",0.219756897549682,0.0852938328976668
"549","27133",0.208396178984414,0.0974174566851912
"550","27143",0.225736999006293,0.071181848967152
"551","27155",0.179924242424242,0.109538461538462
"552","27005",0.198042559501742,0.123163093230547
"553","27053",0.283699719549691,0.110287400860719
"554","27015",0.195787904202777,0.0780191932200573
"555","27023",0.227736367202825,0.0994475138121547
"556","27029",0.155002891844997,0.169509223807866
"557","27057",0.193796668581275,0.109328810273807
"558","27059",0.294245680859747,0.0713079620729965
"559","27091",0.208251473477407,0.133041530944625
"560","27099",0.199587150045155,0.128223587792148
"561","27115",0.162020579981291,0.125732493407559
"562","27109",0.311568207997367,0.0893874738264995
"563","27159",0.134578122247666,0.15270229468599
"564","27009",0.181476228648949,0.126158652122702
"565","27047",0.168080185042406,0.122466018768994
"566","27085",0.227761354474604,0.0885490151814436
"567","27121",0.228077232502011,0.0728286112401301
"568","27149",0.24855332047396,0.157049249630099
"569","27151",0.189496096522356,0.131916729586884
"570","28051",-0.463550805551125,0.435822099320198
"571","28005",-0.11653008195083,0.242755382871944
"572","28013",-0.0410557184750733,0.251176181447932
"573","28141",0.106352324819908,0.178253397906577
"574","28153",-0.0500387897595035,0.219972274482622
"575","48015",0.250249071642061,0.107834101382488
"576","48261",0.0382775119617225,0.0705882352941176
"577","48355",0.204233436234739,0.16358696885138
"578","48089",0.131806683530821,0.108366764947557
"579","48409",0.217983651226158,0.163953242516688
"580","48379",0.135303625028862,0.110788965032507
"581","48381",0.27663813609287,0.086542608909976
"582","48385",0.0929095354523227,0.22812879708384
"583","48411",0.147338403041825,0.151029748283753
"584","48413",0.117647058823529,0.147664162038549
"585","48431",0.188311688311688,0.0353581142339075
"586","48507",0.024508406953548,0.347716799329703
"587","48057",0.202393477117307,0.141435282079903
"588","48065",0.294615042278594,0.0634015431063401
"589","48155",0.116696588868941,0.0691915513474144
"590","48161",0.14639475600874,0.172146144037257
"591","48175",0.268183513614323,0.170501951285157
"592","48193",0.193371943371943,0.163467569941036
"593","48197",0.0836076366030283,0.125763747454175
"594","48335",0.210979106923392,0.0906878650227125
"595","48045",0.123417721518987,0.156270518713066
"596","48285",0.198040226921093,0.116521292970754
"597","48445",0.132640435535758,0.157144099486912
"598","48243",0.107619047619048,0.065377532228361
"599","48479",0.161107264556945,0.300690446220421
"600","48247",0.130409356725146,0.273509174311927
"601","48339",0.335779445398111,0.0990565952043135
"602","48111",0.179284525790349,0.138950583009439
"603","48011",0.283898305084746,0.0731707317073171
"604","48069",0.135860979462875,0.156747585486818
"605","48273",0.144162251050612,0.261427073112968
"606","48489",0.0984509466437177,0.329897418107934
"607","48107",0.0714285714285714,0.206574394463668
"608","48151",0.161309884778654,0.160677083333333
"609","48131",0.0996866989461692,0.25619295958279
"610","48031",0.282057249243658,0.0951008645533141
"611","48241",0.0948899308590956,0.167151078300296
"612","48271",0.141025641025641,0.18620890311318
"613","48117",0.17413259488516,0.174333100746068
"614","48167",0.265335917637879,0.131724814557907
"615","48283",0.134476534296029,0.121464997681966
"616","48393",0.353697749196141,0.122260668973472
"617","48457",0.109259259259259,0.149194838434467
"618","48483",0.153061224489796,0.180635569596729
"619","48037",0.0511102546618837,0.17173284994052
"620","48043",0.17300862506342,0.123987123987124
"621","48263",0.238993710691824,0.108910891089109
"622","48423",0.147859317313297,0.164216087438849
